price,bedrooms,bathrooms,balcony,property_age,major_location,built_up_area,furnishing_type,location,latitude,longitude,price_per_sqft
2.5,2,2,0,Relatively New,Kandivali East,816.0,Unfurnished,Kandivali East,19.2036,72.8447,30637.0
2.5,2,2,0,New_property,Dadar West,680.0,Unfurnished,Dadar West,19.0166,72.8397,36765.0
2.5,2,2,0,Old,Malabar Hill,840.0,Unfurnished,Malabar Hill,18.9542,72.7958,29762.0
2.5,2,2,0,Relatively New,Dadar West,660.0,Furnished,Dadar West,19.0166,72.8397,37879.0
2.5,2,2,0,Relatively New,Kandivali East,985.0,Unfurnished,Kandivali East,19.2036,72.8447,25381.0
2.5,2,2,0,Relatively New,Powai,1120.0,Unfurnished,Powai,19.1167,72.9047,22321.0
2.5,2,2,0,Relatively New,Powai,1190.0,Unfurnished,Powai,19.1167,72.9047,21008.0
2.5,2,2,0,New_property,Andheri West,705.0,Furnished,Andheri West,19.1412,72.8431,35461.0
2.5,2,2,0,New_property,Andheri West,750.0,Unfurnished,Andheri West,19.1412,72.8431,33333.0
2.5,2,2,0,New_property,Andheri West,1050.0,Unfurnished,Andheri West,19.1412,72.8431,23810.0
2.5,2,2,0,New_property,Borivali East,815.0,Unfurnished,Borivali East,19.2277,72.8602,30675.0
2.5,2,2,0,New_property,Chembur,800.0,Unfurnished,Chembur,19.0522,72.9005,31250.0
2.5,2,2,0,New_property,Chembur,820.0,Unfurnished,Chembur,19.0522,72.9005,30488.0
2.5,2,2,0,New_property,Chembur,1102.0,Unfurnished,Chembur,19.0522,72.9005,22686.0
2.5,2,2,0,New_property,Govandi,941.0,Furnished,Govandi,19.0581,72.9133,26567.0
2.5,2,2,0,New_property,Govandi,1050.0,Furnished,Govandi,19.0581,72.9133,23810.0
2.5,2,2,0,New_property,Jogeshwari West,1030.0,Furnished,Jogeshwari West,19.135,72.8367,24272.0
2.5,2,2,0,New_property,Powai,868.0,Unfurnished,Powai,19.1167,72.9047,28802.0
2.5,2,2,0,New_property,Bandra East,890.0,Furnished,Bandra East,19.0644,72.8455,28090.0
2.5,2,2,0,New_property,Borivali West,1053.0,Unfurnished,Borivali West,19.2292,72.8463,23742.0
2.5,2,2,0,New_property,Chembur,963.0,Furnished,Chembur,19.0522,72.9005,25961.0
2.5,2,2,0,New_property,Jogeshwari West,892.0,Furnished,Jogeshwari West,19.135,72.8367,28027.0
2.5,2,2,0,New_property,Kandivali West,900.0,Unfurnished,Kandivali West,19.21,72.8331,27778.0
2.5,2,2,0,New_property,Powai,1070.0,Furnished,Powai,19.1167,72.9047,23364.0
2.5,2,2,0,New_property,Santacruz East,880.0,Furnished,Santacruz East,19.0817,72.8428,28409.0
2.5,2,2,0,New_property,Dadar West,600.0,Unfurnished,Dadar West,19.0166,72.8397,41667.0
2.5,2,2,1,New_property,Chembur,1000.0,Unfurnished,Chembur,19.0522,72.9005,25000.0
2.5,2,2,1,Relatively New,Andheri West,848.0,Unfurnished,Andheri West,19.1412,72.8431,29481.0
2.5,2,2,1,Relatively New,Wadala,767.0,Unfurnished,Wadala,19.0189,72.8603,32595.0
2.5,2,2,1,Relatively New,Andheri West,990.0,Unfurnished,Andheri West,19.1412,72.8431,25253.0
2.5,2,2,1,New_property,Malad West,990.0,Unfurnished,Malad West,19.1872,72.8422,25253.0
2.5,2,2,1,New_property,Powai,1250.0,Unfurnished,Powai,19.1167,72.9047,20000.0
2.5,2,2,1,New_property,Powai,1300.0,Unfurnished,Powai,19.1167,72.9047,19231.0
2.5,2,2,1,New_property,Andheri East,1300.0,Furnished,Andheri East,19.1136,72.8697,19231.0
2.5,2,2,1,New_property,Andheri West,1000.0,Unfurnished,Andheri West,19.1412,72.8431,25000.0
2.5,2,2,1,New_property,Borivali West,1200.0,Furnished,Borivali West,19.2292,72.8463,20833.0
2.5,2,2,1,New_property,Byculla,950.0,Unfurnished,Byculla,18.9758,72.8356,26316.0
2.5,2,2,1,New_property,Chembur,950.0,Unfurnished,Chembur,19.0522,72.9005,26316.0
2.5,2,2,1,New_property,Goregaon West,1050.0,Furnished,Goregaon West,19.1572,72.8417,23810.0
2.5,2,2,1,New_property,Kandivali East,1012.0,Unfurnished,Kandivali East,19.2036,72.8447,24704.0
2.5,2,2,1,New_property,Malad East,1300.0,Unfurnished,Malad East,19.1853,72.8556,19231.0
2.5,2,2,1,New_property,Powai,1040.0,Unfurnished,Powai,19.1167,72.9047,24038.0
2.5,2,2,2,New_property,Andheri West,1000.0,Furnished,Andheri West,19.1412,72.8431,25000.0
2.5,2,2,2,New_property,Kandivali East,1325.0,Furnished,Kandivali East,19.2036,72.8447,18868.0
2.5,2,2,2,New_property,Mahim,1280.0,Unfurnished,Mahim,19.035,72.8425,19531.0
2.5,2,2,3,Old,Deonar,900.0,Furnished,Deonar,19.05,72.9167,27778.0
2.5,2,2,3,New_property,Goregaon West,1125.0,Furnished,Goregaon West,19.1572,72.8417,22222.0
2.5,2,2,3,New_property,Chembur,1305.0,Unfurnished,Chembur,19.0522,72.9005,19157.0
2.5,2,2,3,New_property,Jogeshwari East,850.0,Furnished,Jogeshwari East,19.1386,72.8511,29412.0
2.5,2,2,3,New_property,Kandivali East,1200.0,Furnished,Kandivali East,19.2036,72.8447,20833.0
2.5,2,2,3,New_property,Kandivali East,1250.0,Furnished,Kandivali East,19.2036,72.8447,20000.0
2.5,2,3,0,Relatively New,Vile Parle East,780.0,Unfurnished,Vile Parle East,19.0958,72.8508,32051.0
2.5,2,3,0,New_property,Khar West,725.0,Furnished,Khar West,19.0722,72.8294,34483.0
2.5,2,3,1,New_property,Borivali West,1100.0,Furnished,Borivali West,19.2292,72.8463,22727.0
2.5,2,3,3+,Old,Kandivali East,1140.0,Furnished,Kandivali East,19.2036,72.8447,21930.0
2.5,3,1,0,New_property,Borivali West,1250.0,Unfurnished,Borivali West,19.2292,72.8463,20000.0
2.5,3,2,0,Relatively New,Kandivali East,1600.0,Furnished,Kandivali East,19.2036,72.8447,15625.0
2.5,3,2,0,Relatively New,Malad West,1020.0,Unfurnished,Malad West,19.1872,72.8422,24510.0
2.5,3,2,0,Relatively New,Malad West,1550.0,Furnished,Malad West,19.1872,72.8422,16129.0
2.5,3,2,0,Relatively New,Sion,1450.0,Furnished,Sion,19.04,72.86,17241.0
2.5,3,2,0,New_property,Kanjurmarg East,1567.0,Furnished,Kanjurmarg East,19.1403,72.93,15954.0
2.5,3,2,0,New_property,Kanjurmarg West,1050.0,Furnished,Kanjurmarg West,19.1403,72.92,23810.0
2.5,3,2,0,New_property,Mulund West,1350.0,Furnished,Mulund West,19.1678,72.9411,18519.0
2.5,3,2,0,New_property,Bhandup West,1150.0,Furnished,Bhandup West,19.1453,72.9322,21739.0
2.5,3,2,0,New_property,Goregaon East,827.0,Furnished,Goregaon East,19.1672,72.8547,30230.0
2.5,3,2,1,New_property,Chembur,1500.0,Furnished,Chembur,19.0522,72.9005,16667.0
2.5,3,2,2,Relatively New,Dahisar West,1100.0,Furnished,Dahisar West,19.2564,72.8447,22727.0
2.5,3,2,3,New_property,Bhandup West,1275.0,Furnished,Bhandup West,19.1453,72.9322,19608.0
2.5,3,3,0,New_property,Kandivali East,1400.0,Unfurnished,Kandivali East,19.2036,72.8447,17857.0
2.5,3,3,0,Relatively New,Kanjurmarg West,1179.0,Unfurnished,Kanjurmarg West,19.1403,72.92,21204.0
2.5,3,3,0,Relatively New,Matunga East,672.0,Furnished,Matunga East,19.0236,72.8567,37202.0
2.5,3,3,0,Relatively New,others,1020.0,Unfurnished,others,19.076,72.8777,24510.0
2.5,3,3,0,Relatively New,others,1381.0,Unfurnished,others,19.076,72.8777,18103.0
2.5,3,3,0,Relatively New,Borivali West,1500.0,Furnished,Borivali West,19.2292,72.8463,16667.0
2.5,3,3,0,Relatively New,Kandivali East,1000.0,Furnished,Kandivali East,19.2036,72.8447,25000.0
2.5,3,3,0,Relatively New,Kandivali East,1150.0,Furnished,Kandivali East,19.2036,72.8447,21739.0
2.5,3,3,0,Relatively New,Kandivali East,1250.0,Furnished,Kandivali East,19.2036,72.8447,20000.0
2.5,3,3,0,New_property,Borivali East,850.0,Unfurnished,Borivali East,19.2277,72.8602,29412.0
2.5,3,3,0,New_property,Dahisar East,1700.0,Unfurnished,Dahisar East,19.2514,72.8572,14706.0
2.5,3,3,0,New_property,Kurla West,1300.0,Furnished,Kurla West,19.0667,72.8778,19231.0
2.5,3,3,0,New_property,Mulund West,1350.0,Furnished,Mulund West,19.1678,72.9411,18519.0
2.5,3,3,0,New_property,Andheri East,1000.0,Unfurnished,Andheri East,19.1136,72.8697,25000.0
2.5,3,3,0,New_property,Borivali West,1500.0,Unfurnished,Borivali West,19.2292,72.8463,16667.0
2.5,3,3,0,New_property,Chembur,864.0,Furnished,Chembur,19.0522,72.9005,28935.0
2.5,3,3,0,New_property,Chembur,1200.0,Unfurnished,Chembur,19.0522,72.9005,20833.0
2.5,3,3,0,New_property,Dahisar East,1050.0,Furnished,Dahisar East,19.2514,72.8572,23810.0
2.5,3,3,0,New_property,Dahisar East,1100.0,Furnished,Dahisar East,19.2514,72.8572,22727.0
2.5,3,3,0,New_property,Dahisar East,1177.0,Furnished,Dahisar East,19.2514,72.8572,21240.0
2.5,3,3,0,New_property,Kandivali East,1240.0,Furnished,Kandivali East,19.2036,72.8447,20161.0
2.5,3,3,0,New_property,Kandivali East,1400.0,Furnished,Kandivali East,19.2036,72.8447,17857.0
2.5,3,3,1,Relatively New,Borivali West,950.0,Furnished,Borivali West,19.2292,72.8463,26316.0
2.5,3,3,1,Relatively New,Kandivali East,1110.0,Furnished,Kandivali East,19.2036,72.8447,22523.0
2.5,3,3,1,New_property,Bhandup West,1350.0,Unfurnished,Bhandup West,19.1453,72.9322,18519.0
2.5,3,3,1,New_property,Chembur,1350.0,Unfurnished,Chembur,19.0522,72.9005,18519.0
2.5,3,3,1,New_property,Malad West,1350.0,Unfurnished,Malad West,19.1872,72.8422,18519.0
2.5,3,3,2,New_property,Mulund East,1050.0,Unfurnished,Mulund East,19.1722,72.9528,23810.0
2.5,3,3,3,New_property,Chembur,1000.0,Unfurnished,Chembur,19.0522,72.9005,25000.0
2.5,3,4,0,New_property,Chembur,1230.0,Furnished,Chembur,19.0522,72.9005,20325.0
2.5,3,4,0,New_property,Dahisar West,1200.0,Furnished,Dahisar West,19.2564,72.8447,20833.0
2.5,4,5,0,New_property,Ghatkopar East,1800.0,Furnished,Ghatkopar East,19.0797,72.9086,13889.0
2.51,2,2,0,Relatively New,Chakala,984.0,Furnished,Chakala,19.1128,72.8667,25508.0
2.51,2,2,0,Relatively New,Andheri East,925.0,Furnished,Andheri East,19.1136,72.8697,27135.0
2.51,3,3,0,Mid Age,Kandivali East,940.0,Unfurnished,Kandivali East,19.2036,72.8447,26702.0
2.51,3,3,1,Mid Age,Powai,1250.0,Furnished,Powai,19.1167,72.9047,20080.0
2.51,3,3,1,New_property,Kanjurmarg East,1322.0,Furnished,Kanjurmarg East,19.1403,72.93,18986.0
2.52,2,2,0,New_property,Chembur,800.0,Unfurnished,Chembur,19.0522,72.9005,31500.0
2.52,3,3,0,New_property,Mulund West,1560.0,Furnished,Mulund West,19.1678,72.9411,16154.0
2.54,2,2,1,New_property,Powai,1250.0,Furnished,Powai,19.1167,72.9047,20320.0
2.55,1,1,0,Relatively New,Dadar West,540.0,Unfurnished,Dadar West,19.0166,72.8397,47222.0
2.55,1,2,1,New_property,Dadar West,480.0,Unfurnished,Dadar West,19.0166,72.8397,53125.0
2.55,2,1,0,New_property,Chembur,820.0,Unfurnished,Chembur,19.0522,72.9005,31098.0
2.55,2,2,0,Mid Age,others,840.0,Unfurnished,others,19.076,72.8777,30357.0
2.55,2,2,0,New_property,others,890.0,Unfurnished,others,19.076,72.8777,28652.0
2.55,2,2,0,Relatively New,Matunga East,648.0,Furnished,Matunga East,19.0236,72.8567,39352.0
2.55,2,2,0,Relatively New,others,884.0,Furnished,others,19.076,72.8777,28846.0
2.55,2,2,0,New_property,Andheri West,667.0,Furnished,Andheri West,19.1412,72.8431,38231.0
2.55,2,2,1,Relatively New,Chembur,888.0,Unfurnished,Chembur,19.0522,72.9005,28716.0
2.55,2,2,1,New_property,Chembur,1100.0,Furnished,Chembur,19.0522,72.9005,23182.0
2.55,2,2,1,New_property,Powai,1300.0,Furnished,Powai,19.1167,72.9047,19615.0
2.55,2,2,1,New_property,Andheri East,1100.0,Furnished,Andheri East,19.1136,72.8697,23182.0
2.55,2,2,1,New_property,Kandivali East,787.0,Furnished,Kandivali East,19.2036,72.8447,32402.0
2.55,2,2,1,New_property,Powai,1050.0,Furnished,Powai,19.1167,72.9047,24286.0
2.55,2,2,2,New_property,Kandivali East,936.0,Unfurnished,Kandivali East,19.2036,72.8447,27244.0
2.55,2,2,3,New_property,Powai,1250.0,Unfurnished,Powai,19.1167,72.9047,20400.0
2.55,2,2,3+,New_property,Powai,900.0,Furnished,Powai,19.1167,72.9047,28333.0
2.55,2,3,0,New_property,Malad West,1280.0,Unfurnished,Malad West,19.1872,72.8422,19922.0
2.55,3,2,0,Relatively New,Wadala East,1100.0,Unfurnished,Wadala East,19.02,72.865,23182.0
2.55,3,2,1,New_property,Mulund West,1175.0,Furnished,Mulund West,19.1678,72.9411,21702.0
2.55,3,3,0,Relatively New,Kanjurmarg East,1050.0,Furnished,Kanjurmarg East,19.1403,72.93,24286.0
2.55,3,3,0,Relatively New,others,1100.0,Furnished,others,19.076,72.8777,23182.0
2.55,3,3,0,Mid Age,Kandivali East,950.0,Unfurnished,Kandivali East,19.2036,72.8447,26842.0
2.55,3,3,0,Relatively New,Andheri West,1200.0,Furnished,Andheri West,19.1412,72.8431,21250.0
2.55,3,3,0,Relatively New,Goregaon West,1300.0,Furnished,Goregaon West,19.1572,72.8417,19615.0
2.55,3,3,0,Relatively New,Kandivali East,1000.0,Furnished,Kandivali East,19.2036,72.8447,25500.0
2.55,3,3,0,Relatively New,Wadala East,1255.0,Furnished,Wadala East,19.02,72.865,20319.0
2.55,3,3,0,New_property,Ghatkopar East,950.0,Furnished,Ghatkopar East,19.0797,72.9086,26842.0
2.55,3,3,0,New_property,Mulund West,1062.0,Unfurnished,Mulund West,19.1678,72.9411,24011.0
2.55,3,3,0,New_property,Chembur,950.0,Furnished,Chembur,19.0522,72.9005,26842.0
2.55,3,3,0,New_property,Dahisar West,1100.0,Unfurnished,Dahisar West,19.2564,72.8447,23182.0
2.55,3,3,0,New_property,Dahisar West,1300.0,Furnished,Dahisar West,19.2564,72.8447,19615.0
2.55,3,3,1,Mid Age,Powai,1250.0,Furnished,Powai,19.1167,72.9047,20400.0
2.55,3,3,1,New_property,Chembur,1100.0,Unfurnished,Chembur,19.0522,72.9005,23182.0
2.55,3,4,0,New_property,Dahisar West,1100.0,Furnished,Dahisar West,19.2564,72.8447,23182.0
2.56,3,2,1,New_property,Chembur,1050.0,Unfurnished,Chembur,19.0522,72.9005,24381.0
2.56,3,3,0,New_property,Andheri East,994.0,Unfurnished,Andheri East,19.1136,72.8697,25755.0
2.56,3,3,1,New_property,Bhandup West,1250.0,Furnished,Bhandup West,19.1453,72.9322,20480.0
2.57,2,2,0,New_property,Borivali East,817.0,Unfurnished,Borivali East,19.2277,72.8602,31457.0
2.57,2,2,1,New_property,Borivali East,815.0,Unfurnished,Borivali East,19.2277,72.8602,31534.0
2.57,3,3,0,New_property,Borivali West,1250.0,Unfurnished,Borivali West,19.2292,72.8463,20560.0
2.58,2,1,0,New_property,Chembur,820.0,Unfurnished,Chembur,19.0522,72.9005,31463.0
2.58,2,2,0,New_property,Wadala East,971.0,Unfurnished,Wadala East,19.02,72.865,26571.0
2.58,2,2,0,New_property,Chembur,830.0,Unfurnished,Chembur,19.0522,72.9005,31084.0
2.58,2,2,1,New_property,Powai,888.0,Furnished,Powai,19.1167,72.9047,29054.0
2.58,3,2,1,New_property,Mulund West,1300.0,Furnished,Mulund West,19.1678,72.9411,19846.0
2.59,2,2,0,New_property,Vile Parle East,785.0,Unfurnished,Vile Parle East,19.0958,72.8508,32994.0
2.59,2,2,1,New_property,Borivali East,821.0,Unfurnished,Borivali East,19.2277,72.8602,31547.0
2.6,1,1,0,Relatively New,Dadar West,540.0,Unfurnished,Dadar West,19.0166,72.8397,48148.0
2.6,1,1,0,Relatively New,Bandra West,625.0,Furnished,Bandra West,19.0544,72.8225,41600.0
2.6,1,2,0,New_property,Dadar West,540.0,Unfurnished,Dadar West,19.0166,72.8397,48148.0
2.6,2,1,0,New_property,Goregaon West,866.0,Unfurnished,Goregaon West,19.1572,72.8417,30023.0
2.6,2,1,0,New_property,Powai,1100.0,Furnished,Powai,19.1167,72.9047,23636.0
2.6,2,2,0,Mid Age,Chembur,900.0,Furnished,Chembur,19.0522,72.9005,28889.0
2.6,2,2,0,Mid Age,Ghatkopar East,972.0,Unfurnished,Ghatkopar East,19.0797,72.9086,26749.0
2.6,2,2,0,Mid Age,Lower Parel West,610.0,Furnished,Lower Parel West,18.9981,72.8225,42623.0
2.6,2,2,0,New_property,Andheri West,792.0,Unfurnished,Andheri West,19.1412,72.8431,32828.0
2.6,2,2,0,New_property,Andheri West,804.0,Unfurnished,Andheri West,19.1412,72.8431,32338.0
2.6,2,2,0,New_property,Andheri West,840.0,Furnished,Andheri West,19.1412,72.8431,30952.0
2.6,2,2,0,New_property,Chembur,823.0,Unfurnished,Chembur,19.0522,72.9005,31592.0
2.6,2,2,0,Old,Andheri West,930.0,Unfurnished,Andheri West,19.1412,72.8431,27957.0
2.6,2,2,0,Relatively New,Dadar East,616.0,Unfurnished,Dadar East,19.0186,72.8475,42208.0
2.6,2,2,0,Relatively New,Kandivali East,800.0,Unfurnished,Kandivali East,19.2036,72.8447,32500.0
2.6,2,2,0,Relatively New,Wadala East,893.0,Unfurnished,Wadala East,19.02,72.865,29115.0
2.6,2,2,0,New_property,Dadar West,570.0,Unfurnished,Dadar West,19.0166,72.8397,45614.0
2.6,2,2,0,Relatively New,Kandivali West,920.0,Furnished,Kandivali West,19.21,72.8331,28261.0
2.6,2,2,0,Relatively New,Kandivali West,1150.0,Furnished,Kandivali West,19.21,72.8331,22609.0
2.6,2,2,0,Relatively New,Parel,607.0,Furnished,Parel,18.9967,72.8372,42834.0
2.6,2,2,0,New_property,Andheri East,700.0,Furnished,Andheri East,19.1136,72.8697,37143.0
2.6,2,2,0,New_property,Santacruz East,850.0,Unfurnished,Santacruz East,19.0817,72.8428,30588.0
2.6,2,2,0,New_property,Santacruz East,1000.0,Unfurnished,Santacruz East,19.0817,72.8428,26000.0
2.6,2,2,0,New_property,Goregaon West,1200.0,Unfurnished,Goregaon West,19.1572,72.8417,21667.0
2.6,2,2,0,New_property,Govandi,1200.0,Unfurnished,Govandi,19.0581,72.9133,21667.0
2.6,2,2,0,New_property,Jogeshwari West,978.0,Unfurnished,Jogeshwari West,19.135,72.8367,26585.0
2.6,2,2,0,New_property,Santacruz East,720.0,Furnished,Santacruz East,19.0817,72.8428,36111.0
2.6,2,2,0,New_property,Vile Parle East,910.0,Furnished,Vile Parle East,19.0958,72.8508,28571.0
2.6,2,2,1,New_property,Chembur,1058.0,Furnished,Chembur,19.0522,72.9005,24575.0
2.6,2,2,1,New_property,Chembur,920.0,Furnished,Chembur,19.0522,72.9005,28261.0
2.6,2,2,1,New_property,Powai,1000.0,Unfurnished,Powai,19.1167,72.9047,26000.0
2.6,2,2,1,New_property,Powai,1250.0,Unfurnished,Powai,19.1167,72.9047,20800.0
2.6,2,2,1,New_property,Powai,1300.0,Unfurnished,Powai,19.1167,72.9047,20000.0
2.6,2,2,2,New_property,Andheri East,1200.0,Furnished,Andheri East,19.1136,72.8697,21667.0
2.6,2,3,3+,Mid Age,Borivali East,1052.0,Unfurnished,Borivali East,19.2277,72.8602,24715.0
2.6,3,1,0,New_property,Chembur,1000.0,Furnished,Chembur,19.0522,72.9005,26000.0
2.6,3,1,0,New_property,Mulund West,1100.0,Furnished,Mulund West,19.1678,72.9411,23636.0
2.6,3,2,0,Relatively New,Malad East,1100.0,Unfurnished,Malad East,19.1853,72.8556,23636.0
2.6,3,2,0,New_property,Bhandup West,1050.0,Furnished,Bhandup West,19.1453,72.9322,24762.0
2.6,3,2,3,New_property,Mulund West,1250.0,Furnished,Mulund West,19.1678,72.9411,20800.0
2.6,3,2,3+,New_property,Kurla West,1520.0,Furnished,Kurla West,19.0667,72.8778,17105.0
2.6,3,3,0,Old,others,1561.0,Furnished,others,19.076,72.8777,16656.0
2.6,3,3,0,Relatively New,Andheri East,950.0,Furnished,Andheri East,19.1136,72.8697,27368.0
2.6,3,3,0,Relatively New,Borivali East,1350.0,Unfurnished,Borivali East,19.2277,72.8602,19259.0
2.6,3,3,0,Relatively New,Borivali East,1650.0,Furnished,Borivali East,19.2277,72.8602,15758.0
2.6,3,3,0,Relatively New,Kandivali East,1330.0,Unfurnished,Kandivali East,19.2036,72.8447,19549.0
2.6,3,3,0,Relatively New,Mulund West,886.0,Furnished,Mulund West,19.1678,72.9411,29345.0
2.6,3,3,0,Relatively New,Wadala East,1250.0,Furnished,Wadala East,19.02,72.865,20800.0
2.6,3,3,0,Relatively New,others,1296.0,Unfurnished,others,19.076,72.8777,20062.0
2.6,3,3,0,New_property,Borivali West,1200.0,Unfurnished,Borivali West,19.2292,72.8463,21667.0
2.6,3,3,0,New_property,Chembur,1350.0,Unfurnished,Chembur,19.0522,72.9005,19259.0
2.6,3,3,0,New_property,Bhandup West,1580.0,Furnished,Bhandup West,19.1453,72.9322,16456.0
2.6,3,3,0,New_property,Borivali East,1020.0,Furnished,Borivali East,19.2277,72.8602,25490.0
2.6,3,3,0,New_property,Borivali East,1088.0,Unfurnished,Borivali East,19.2277,72.8602,23897.0
2.6,3,3,0,New_property,Borivali West,930.0,Furnished,Borivali West,19.2292,72.8463,27957.0
2.6,3,3,0,New_property,Kurla West,1275.0,Furnished,Kurla West,19.0667,72.8778,20392.0
2.6,3,3,1,Relatively New,Kandivali East,1100.0,Furnished,Kandivali East,19.2036,72.8447,23636.0
2.6,3,3,2,Relatively New,Kandivali East,1330.0,Furnished,Kandivali East,19.2036,72.8447,19549.0
2.6,3,3,3,New_property,Dahisar West,1200.0,Furnished,Dahisar West,19.2564,72.8447,21667.0
2.6,4,3,0,Old,Mulund West,1500.0,Furnished,Mulund West,19.1678,72.9411,17333.0
2.61,2,2,0,New_property,Vile Parle East,776.0,Unfurnished,Vile Parle East,19.0958,72.8508,33634.0
2.61,2,2,0,New_property,Santacruz East,950.0,Furnished,Santacruz East,19.0817,72.8428,27474.0
2.61,2,2,0,New_property,Wadala,800.0,Furnished,Wadala,19.0189,72.8603,32625.0
2.61,2,2,1,New_property,Chembur,816.0,Unfurnished,Chembur,19.0522,72.9005,31985.0
2.61,3,3,0,Relatively New,Borivali East,970.0,Furnished,Borivali East,19.2277,72.8602,26907.0
2.61,3,3,0,New_property,Powai,1128.0,Furnished,Powai,19.1167,72.9047,23138.0
2.62,2,2,0,New_property,Wadala,850.0,Furnished,Wadala,19.0189,72.8603,30824.0
2.62,2,2,1,New_property,Chembur,816.0,Unfurnished,Chembur,19.0522,72.9005,32108.0
2.62,2,2,1,New_property,Powai,1350.0,Unfurnished,Powai,19.1167,72.9047,19407.0
2.62,3,2,0,New_property,Andheri West,807.0,Unfurnished,Andheri West,19.1412,72.8431,32466.0
2.63,3,3,1,New_property,others,1490.0,Unfurnished,others,19.076,72.8777,17651.0
2.63,3,3,1,New_property,Mulund West,1225.0,Furnished,Mulund West,19.1678,72.9411,21469.0
2.64,1,2,0,Relatively New,Matunga East,588.0,Unfurnished,Matunga East,19.0236,72.8567,44898.0
2.64,3,3,1,New_property,others,1132.0,Unfurnished,others,19.076,72.8777,23322.0
2.65,1,1,0,New_property,Powai,1000.0,Unfurnished,Powai,19.1167,72.9047,26500.0
2.65,1,2,0,Mid Age,Matunga West,650.0,Furnished,Matunga West,19.0194,72.8483,40769.0
2.65,1,2,0,Relatively New,Madanpura,750.0,Furnished,Madanpura,18.96,72.825,35333.0
2.65,1,2,1,New_property,Dadar West,480.0,Unfurnished,Dadar West,19.0166,72.8397,55208.0
2.65,2,1,0,Relatively New,Andheri West,1000.0,Furnished,Andheri West,19.1412,72.8431,26500.0
2.65,2,1,0,New_property,Chembur,800.0,Furnished,Chembur,19.0522,72.9005,33125.0
2.65,2,1,0,New_property,Powai,950.0,Furnished,Powai,19.1167,72.9047,27895.0
2.65,2,2,0,New_property,Andheri West,816.0,Unfurnished,Andheri West,19.1412,72.8431,32475.0
2.65,2,2,0,New_property,Ghatkopar East,900.0,Unfurnished,Ghatkopar East,19.0797,72.9086,29444.0
2.65,2,2,0,New_property,Goregaon West,773.0,Unfurnished,Goregaon West,19.1572,72.8417,34282.0
2.65,2,2,0,Old,Kandivali East,842.0,Unfurnished,Kandivali East,19.2036,72.8447,31473.0
2.65,2,2,0,Old,others,890.0,Unfurnished,others,19.076,72.8777,29775.0
2.65,2,2,0,Relatively New,others,876.0,Unfurnished,others,19.076,72.8777,30251.0
2.65,2,2,0,New_property,Dadar West,600.0,Unfurnished,Dadar West,19.0166,72.8397,44167.0
2.65,2,2,0,Relatively New,Santacruz East,980.0,Furnished,Santacruz East,19.0817,72.8428,27041.0
2.65,2,2,0,New_property,Andheri West,997.0,Furnished,Andheri West,19.1412,72.8431,26580.0
